DEPTH,BS,CALI,DENS,DRHO,DTC,GR,NEUT,RESD,RESM,SP
M,IN,IN,G/C3,G/C3,US/F,GAPI,V/V,OHMM,OHMM,MV
607.0092,17.5,17.1801,nan,nan,119.6639,nan,nan,22.262,17.777,12.452
607.1616,17.5,17.2022,nan,nan,122.0318,nan,nan,22.0313,17.7083,12.9176
607.314,17.5,17.2243,nan,nan,124.3997,nan,nan,21.8007,17.6396,13.3832
607.4664,17.5,17.2464,nan,nan,126.7676,nan,nan,21.57,17.5709,13.8487
607.6188,17.5,17.2421,nan,nan,125.8491,nan,nan,21.4516,17.4818,14.2231
607.7712,17.5,17.2304,nan,nan,124.0011,nan,nan,21.365,17.3871,14.5717
607.9236,17.5,17.2186,nan,nan,122.153,nan,nan,21.2783,17.2923,14.9202
608.076,17.5,17.2069,nan,nan,121.1471,nan,nan,21.188,17.189,14.9935
608.2284,17.5,17.1952,nan,nan,120.9878,nan,nan,21.0938,17.077,14.7899
608.3808,17.5,17.1835,nan,nan,120.8285,nan,nan,20.9997,16.965,14.5863
608.5332,17.5,17.1718,nan,nan,120.3278,nan,nan,20.9083,16.8552,14.3634
608.6856,17.5,17.1601,nan,nan,118.6017,nan,nan,20.8264,16.7535,14.0711
608.838,17.5,17.1483,nan,nan,116.8756,nan,nan,20.7444,16.6518,13.7788
608.9904,17.5,17.1366,nan,nan,115.1495,nan,nan,20.6625,16.5501,13.4864
609.1428,17.5,17.1249,nan,nan,112.7185,nan,nan,20.4426,16.4854,13.7048
609.2952,17.5,17.1132,nan,nan,110.2402,nan,nan,20.2133,16.4232,13.9575
609.4476,17.5,17.1015,nan,nan,107.7618,nan,nan,19.9841,16.361,14.2102
609.6,17.5,17.0898,nan,nan,105.9162,nan,nan,19.8199,16.3297,14.4432
609.7524,17.5,17.078,nan,nan,104.4021,nan,nan,19.6899,16.3146,14.6658
609.9048,17.5,17.0663,nan,nan,102.8881,nan,nan,19.5599,16.2994,14.8883
610.0572,17.5,17.0569,nan,nan,101.9332,nan,nan,19.4584,16.2854,15.0265
610.2096,17.5,17.0515,nan,nan,101.909,nan,nan,19.4042,16.2732,15.024
610.362,17.5,17.046,nan,nan,101.8847,nan,nan,19.35,16.261,15.0216
610.5144,17.5,17.0421,nan,nan,101.8473,nan,nan,19.3009,16.25,15.0517
610.6668,17.5,17.0529,nan,nan,101.6828,nan,nan,19.3006,16.25,15.3945
610.8192,17.5,17.0638,nan,nan,101.5184,nan,nan,19.3003,16.25,15.7372
610.9716,17.5,17.0747,nan,nan,101.354,nan,nan,19.3,16.25,16.08
611.124,17.5,17.0856,nan,nan,101.4679,nan,nan,19.2755,16.25,15.9158
611.2764,17.5,17.0965,nan,nan,101.6456,nan,nan,19.2454,16.25,15.6356
611.4288,17.5,17.1074,nan,nan,101.8233,nan,nan,19.2153,16.25,15.3554
611.5812,17.5,17.1183,nan,nan,102.0022,nan,nan,19.1621,16.2216,15.298
611.7336,17.5,17.1292,nan,nan,102.182,nan,nan,19.0886,16.1683,15.4361
611.886,17.5,17.1401,nan,nan,102.3618,nan,nan,19.0151,16.115,15.5741
612.0384,17.5,17.1482,nan,nan,102.5592,nan,nan,18.9493,16.0563,15.6791
612.1908,17.5,17.148,nan,nan,102.8086,nan,nan,18.9066,15.9814,15.6863
612.3432,17.5,17.1478,nan,nan,103.0581,nan,nan,18.8639,15.9065,15.6935
612.4956,17.5,17.1475,nan,nan,103.3075,nan,nan,18.8212,15.8316,15.7006
612.648,17.5,17.1237,nan,nan,103.6265,nan,nan,18.8318,15.8273,15.7205
612.8004,17.5,17.0991,nan,nan,103.9477,nan,nan,18.844,15.8252,15.7407
612.9528,17.5,17.0746,nan,nan,104.2688,nan,nan,18.8562,15.823,15.7609
613.1052,17.5,17.05,nan,nan,103.7423,nan,nan,18.8835,15.8282,15.8029
613.2576,17.5,17.0255,nan,nan,102.8356,nan,nan,18.9176,15.8366,15.8547
613.41,17.5,17.0009,nan,nan,101.9288,nan,nan,18.9517,15.845,15.9066
613.5624,17.5,16.9818,nan,nan,101.3662,nan,nan,18.9868,15.855,15.9519
613.7148,17.5,16.9706,nan,nan,101.3,nan,nan,19.0235,15.8672,15.9878
613.8672,17.5,16.9593,nan,nan,101.2339,nan,nan,19.0603,15.8794,16.0238
614.0196,17.5,16.9528,nan,nan,101.5641,nan,nan,19.0923,15.8884,16.04
614.172,17.5,16.9783,nan,nan,104.5801,nan,nan,19.0928,15.8762,15.9224
614.3244,17.5,17.0038,nan,nan,107.596,nan,nan,19.0933,15.864,15.8048
614.4768,17.5,17.0294,nan,nan,110.6119,nan,nan,19.0938,15.8518,15.6872
614.6292,17.5,17.0549,nan,nan,110.1807,nan,nan,19.0851,15.8374,15.7813
614.7816,17.5,17.0804,nan,nan,109.1306,nan,nan,19.0748,15.8226,15.9135
614.934,17.5,17.1059,nan,nan,108.0804,nan,nan,19.0645,15.8078,16.0456
615.0864,17.5,17.1315,nan,nan,106.6399,nan,nan,19.06,15.7759,16.3095
615.2388,17.5,17.157,nan,nan,104.9013,nan,nan,19.06,15.7311,16.6739
615.3912,17.5,17.1825,nan,nan,103.1626,nan,nan,19.06,15.6863,17.0383
615.5436,17.5,17.208,nan,nan,102.9833,nan,nan,19.053,15.6321,17.1779
615.696,17.5,17.2336,nan,nan,106.695,nan,nan,19.0287,15.5547,16.7564
615.8484,17.5,17.2591,nan,nan,110.4067,nan,nan,19.0044,15.4773,16.3348
616.0008,17.5,17.2843,nan,nan,114.0775,nan,nan,18.9801,15.4001,15.9148
616.1532,17.5,17.2459,nan,nan,110.0064,nan,nan,18.9556,15.3787,15.7749
616.3056,17.5,17.2076,nan,nan,105.9353,nan,nan,18.9312,15.3573,15.6351
616.458,17.5,17.1692,nan,nan,101.8642,nan,nan,18.9067,15.3359,15.4953
616.6104,17.5,17.1308,nan,nan,99.066,nan,nan,18.9049,15.3251,15.518
616.7628,17.5,17.0924,nan,nan,96.7522,nan,nan,18.9117,15.3183,15.6027
616.9152,17.5,17.0539,nan,nan,94.4383,nan,nan,18.9184,15.3115,15.6873
617.0676,17.5,17.0155,nan,nan,93.8678,nan,nan,18.9147,15.2918,15.7753
617.22,17.5,16.9771,nan,nan,95.4843,nan,nan,18.8977,15.2558,15.8675
617.3724,17.5,16.9386,nan,nan,97.1008,nan,nan,18.8807,15.2199,15.9597
617.5248,17.5,16.9005,nan,nan,98.1229,nan,nan,18.8594,15.1769,16.0396
617.6772,17.5,16.8641,nan,nan,96.0868,nan,nan,18.8156,15.0979,16.0557
617.8296,17.5,16.8276,nan,nan,94.0507,nan,nan,18.7718,15.0189,16.0719
617.982,17.5,16.7912,nan,nan,92.0147,nan,nan,18.7281,14.9399,16.0881
618.1344,17.5,16.8024,nan,nan,94.55,nan,nan,18.6479,14.8723,16.1002
618.2868,17.5,16.8199,nan,nan,97.6976,nan,nan,18.563,14.8063,16.1117
618.4392,17.5,16.8374,nan,nan,100.8452,nan,nan,18.478,14.7403,16.1233
618.5916,17.5,16.855,nan,nan,101.935,nan,nan,18.403,14.7023,16.0132
618.744,17.5,16.8725,nan,nan,101.659,nan,nan,18.3347,14.6828,15.8224
618.8964,17.5,16.89,nan,nan,101.3829,nan,nan,18.2664,14.6633,15.6317
619.0488,17.5,16.9076,nan,nan,101.5236,nan,nan,18.2276,14.6537,15.4069
619.2012,17.5,16.9251,nan,nan,102.5492,nan,nan,18.2515,14.6654,15.1097
619.3536,17.5,16.9426,nan,nan,103.5747,nan,nan,18.2754,14.6772,14.8126
619.506,17.5,16.9601,nan,nan,104.4974,nan,nan,18.3025,14.69,14.5329
619.6584,17.5,16.9777,nan,nan,102.909,nan,nan,18.4064,14.73,14.6776
619.8108,17.5,16.9952,nan,nan,101.3207,nan,nan,18.5103,14.77,14.8223
619.9632,17.5,17.0127,nan,nan,99.7324,nan,nan,18.6142,14.81,14.9671
620.1156,17.5,17.0303,nan,nan,99.7389,nan,nan,18.6811,14.8371,15.0876
620.268,17.5,17.0478,nan,nan,100.253,nan,nan,18.7361,14.8602,15.2005
620.4204,17.5,17.0653,nan,nan,100.7671,nan,nan,18.7912,14.8832,15.3134
620.5728,17.5,17.0829,nan,nan,100.0208,nan,nan,18.7978,14.8968,15.3814
620.7252,17.5,17.1004,nan,nan,97.8965,nan,nan,18.7513,14.9,15.4002
620.8776,17.5,17.1179,nan,nan,95.7721,nan,nan,18.7048,14.9033,15.4191
621.03,17.5,17.1306,nan,nan,94.236,nan,nan,18.6501,14.8999,15.4364
621.1824,17.5,17.1234,nan,nan,95.1001,nan,nan,18.5614,14.8697,15.4473
621.3348,17.5,17.1162,nan,nan,95.9643,nan,nan,18.4727,14.8394,15.4582
621.4872,17.5,17.109,nan,nan,96.8284,nan,nan,18.384,14.8092,15.4692
621.6396,17.5,17.1003,nan,nan,97.6399,nan,nan,18.3664,14.8117,15.5873
621.792,17.5,17.0916,nan,nan,98.4465,nan,nan,18.3552,14.8171,15.7153
621.9444,17.5,17.0828,nan,nan,99.2531,nan,nan,18.344,14.8226,15.8432
622.0968,17.5,17.074,nan,nan,99.8191,nan,nan,18.3476,14.8609,15.897
622.2492,17.5,17.0652,nan,nan,100.2468,nan,nan,18.3596,14.9181,15.9081
622.4016,17.5,17.0564,nan,nan,100.6745,nan,nan,18.3716,14.9753,15.9192
622.554,17.5,17.0476,nan,nan,100.8027,nan,nan,18.3941,15.0249,15.9156
622.7064,17.5,17.0389,nan,nan,100.3853,nan,nan,18.4359,15.0606,15.8852
622.8588,17.5,17.0301,nan,nan,99.9679,nan,nan,18.4776,15.0962,15.8548
623.0112,17.5,17.0213,nan,nan,99.6443,nan,nan,18.5167,15.131,15.819
623.1636,17.5,17.0125,nan,nan,100.5035,nan,nan,18.5227,15.1551,15.7158
623.316,17.5,17.0037,nan,nan,101.3627,nan,nan,18.5286,15.1792,15.6126
623.4684,17.5,16.995,nan,nan,102.2219,nan,nan,18.5346,15.2033,15.5095
623.6208,17.5,16.9934,nan,nan,102.6601,nan,nan,18.5225,15.2124,15.4424
623.7732,17.5,16.9938,nan,nan,102.9882,nan,nan,18.5056,15.2176,15.3847
623.9256,17.5,16.9942,nan,nan,103.3162,nan,nan,18.4887,15.2228,15.327
624.078,17.5,16.996,nan,nan,103.6922,nan,nan,18.471,15.2292,15.2993
624.2304,17.5,16.9993,nan,nan,104.114,nan,nan,18.4526,15.2367,15.3004
624.3828,17.5,17.0026,nan,nan,104.5357,nan,nan,18.4342,15.2442,15.3014
624.5352,17.5,17.0059,nan,nan,105.367,nan,nan,18.4332,15.2559,15.304
624.6876,17.5,17.0092,nan,nan,107.5622,nan,nan,18.4907,15.2815,15.3115
624.84,17.5,17.0125,nan,nan,109.7574,nan,nan,18.5481,15.3071,15.3191
624.9924,17.5,17.0158,nan,nan,111.9526,nan,nan,18.6056,15.3327,15.3266
625.1448,17.5,17.019,nan,nan,109.4829,nan,nan,18.7459,15.4003,15.1667
625.2972,17.5,17.0223,nan,nan,106.7684,nan,nan,18.8906,15.4702,14.9981
625.4496,17.5,17.0256,nan,nan,104.0539,nan,nan,19.0352,15.54,14.8295
625.602,17.5,17.0289,nan,nan,102.5295,nan,nan,19.1274,15.5809,14.6495
625.7544,17.5,17.0322,nan,nan,101.5932,nan,nan,19.1937,15.6073,14.4639
625.9068,17.5,17.0355,nan,nan,100.6569,nan,nan,19.26,15.6338,14.2783
626.0592,17.5,17.0479,nan,nan,100.5679,nan,nan,19.3052,15.6547,14.1884
626.2116,17.5,17.0747,nan,nan,101.8127,nan,nan,19.3172,15.6669,14.249
626.364,17.5,17.1015,nan,nan,103.0575,nan,nan,19.3292,15.6791,14.3096
626.5164,17.5,17.1262,nan,nan,104.0989,nan,nan,19.3427,15.6926,14.342
626.6688,17.5,17.1337,nan,nan,103.4532,nan,nan,19.3681,15.717,14.1409
626.8212,17.5,17.1411,nan,nan,102.8074,nan,nan,19.3936,15.7414,13.9398
626.9736,17.5,17.1486,nan,nan,102.1617,nan,nan,19.419,15.7658,13.7386
627.126,17.5,17.1537,nan,nan,102.2532,nan,nan,19.4507,15.7934,13.6923
627.2784,17.5,17.1584,nan,nan,102.4992,nan,nan,19.4838,15.8216,13.6784
627.4308,17.5,17.1631,nan,nan,102.7451,nan,nan,19.5168,15.8499,13.6645
627.5832,17.5,17.1677,nan,nan,103.0371,nan,nan,19.5518,15.8788,13.605
627.7356,17.5,17.1724,nan,nan,103.3674,nan,nan,19.5884,15.9082,13.5075
627.888,17.5,17.1771,nan,nan,103.6976,nan,nan,19.6251,15.9377,13.4101
628.0404,17.5,17.1817,nan,nan,103.7399,nan,nan,19.6763,15.9667,13.295
628.1928,17.5,17.1864,nan,nan,102.9838,nan,nan,19.7678,15.9945,13.1309
628.3452,17.5,17.191,nan,nan,102.2276,nan,nan,19.8593,16.0223,12.9668
628.4976,17.5,17.1957,nan,nan,101.4715,nan,nan,19.9509,16.05,12.8027
628.65,17.5,17.2004,nan,nan,101.9282,nan,nan,20.0482,16.0865,12.6471
628.8024,17.5,17.205,nan,nan,102.4044,nan,nan,20.1456,16.1232,12.4917
628.9548,17.5,17.2097,nan,nan,102.8805,nan,nan,20.2429,16.1599,12.3363
629.1072,17.5,17.2144,nan,nan,103.1589,nan,nan,20.3009,16.2307,12.2129
629.2596,17.5,17.219,nan,nan,103.354,nan,nan,20.3422,16.3159,12.1031
629.412,17.5,17.2237,nan,nan,103.5491,nan,nan,20.3834,16.4012,11.9933
629.5644,17.5,17.2283,nan,nan,103.5895,nan,nan,20.4133,16.494,11.9049
629.7168,17.5,17.233,nan,nan,103.4186,nan,nan,20.4277,16.5971,11.8456
629.8692,17.5,17.2377,nan,nan,103.2477,nan,nan,20.442,16.7002,11.7863
630.0216,17.5,17.2387,nan,nan,103.2322,nan,nan,20.4876,16.8087,11.7066
630.174,17.5,17.218,nan,nan,104.1578,nan,nan,20.7222,16.9495,11.5033
630.3264,17.5,17.1972,nan,nan,105.0834,nan,nan,20.9569,17.0904,11.2999
630.4788,17.5,17.1764,nan,nan,106.0089,nan,nan,21.1916,17.2312,11.0965
630.6312,17.5,17.1657,nan,nan,107.8579,nan,nan,21.648,17.3819,11.0248
630.7836,17.5,17.1566,nan,nan,109.856,nan,nan,22.1403,17.5342,10.9744
630.936,17.5,17.1475,nan,nan,111.8541,nan,nan,22.6326,17.6864,10.9239
631.0884,17.5,17.1384,nan,nan,115.9801,nan,nan,23.2986,17.8741,10.7847
631.2408,17.5,17.1292,nan,nan,121.6465,nan,nan,24.0902,18.0874,10.581
631.3932,17.5,17.1201,nan,nan,127.3129,nan,nan,24.8819,18.3007,10.3774
631.5456,17.5,17.111,nan,nan,129.7676,nan,nan,25.6413,18.5661,10.1817
631.698,17.5,17.1019,nan,nan,124.6998,nan,nan,26.3253,18.9535,10.0044
631.8504,17.5,17.0928,nan,nan,119.632,nan,nan,27.0093,19.3409,9.8271
632.0028,17.5,17.0837,nan,nan,114.6511,nan,nan,27.6846,19.7275,9.649
632.1552,17.5,17.0746,nan,nan,114.3113,nan,nan,27.8927,20.0707,9.4318
632.3076,17.5,17.0655,nan,nan,113.9715,nan,nan,28.1009,20.4139,9.2145
632.46,17.5,17.0564,nan,nan,113.6317,nan,nan,28.3091,20.7571,8.9972
632.6124,17.5,17.0473,nan,nan,115.3619,nan,nan,27.9723,20.7471,8.8227
632.7648,17.5,17.0382,nan,nan,117.8289,nan,nan,27.4416,20.6113,8.6635
632.9172,17.5,17.0291,nan,nan,120.2958,nan,nan,26.9108,20.4755,8.5042
633.0696,17.5,17.0199,nan,nan,122.2305,nan,nan,26.3688,20.2589,8.5373
633.222,17.5,17.0108,nan,nan,123.5319,nan,nan,25.8134,19.9462,8.7992
633.3744,17.5,17.0017,nan,nan,124.8333,nan,nan,25.258,19.6334,9.0611
633.5268,17.5,16.9965,nan,nan,125.3304,nan,nan,24.7428,19.3566,9.2823
633.6792,17.5,17.0097,nan,nan,122.0581,nan,nan,24.4158,19.2482,9.3129
633.8316,17.5,17.0228,nan,nan,118.7857,nan,nan,24.0888,19.1398,9.3435
633.984,17.5,17.036,nan,nan,115.5133,nan,nan,23.7617,19.0313,9.3741
634.1364,17.5,17.0503,nan,nan,117.206,nan,nan,23.7321,19.0727,9.4123
634.2888,17.5,17.0647,nan,nan,119.4812,nan,nan,23.7374,19.1316,9.4513
634.4412,17.5,17.0792,nan,nan,121.7563,nan,nan,23.7427,19.1905,9.4903
634.5936,17.5,17.0936,nan,nan,121.3697,nan,nan,23.8399,19.3318,9.51
634.746,17.5,17.108,nan,nan,119.311,nan,nan,23.9949,19.5249,9.5175
634.8984,17.5,17.1225,nan,nan,117.2523,nan,nan,24.15,19.7179,9.5249
635.0508,17.5,17.1369,nan,nan,116.67,nan,nan,24.3761,19.9002,9.5653
635.2032,17.5,17.1513,nan,nan,119.0405,nan,nan,24.7446,20.0608,9.6715
635.3556,17.5,17.1657,nan,nan,121.4109,nan,nan,25.113,20.2214,9.7777
635.508,17.5,17.1802,nan,nan,123.6108,nan,nan,25.4685,20.3806,9.8768
635.6604,17.5,17.1946,nan,nan,122.7318,nan,nan,25.59,20.5128,9.8476
635.8128,17.5,17.209,nan,nan,121.8528,nan,nan,25.7116,20.645,9.8184
635.9652,17.5,17.2234,nan,nan,120.9737,nan,nan,25.8331,20.7772,9.7892
636.1176,17.5,17.2379,nan,nan,124.4777,nan,nan,25.9372,20.8859,9.9176
636.27,17.5,17.2523,nan,nan,129.2787,nan,nan,26.0361,20.9878,10.0927
636.4224,17.5,17.2667,nan,nan,134.0798,nan,nan,26.1351,21.0896,10.2678
636.5748,17.5,17.2693,nan,nan,137.8394,nan,nan,26.7454,21.4743,10.4181
636.7272,17.5,17.2597,nan,nan,140.5185,nan,nan,27.8862,22.1526,10.5427
636.8796,17.5,17.2501,nan,nan,143.1976,nan,nan,29.0271,22.8308,10.6674
637.032,17.5,17.2246,nan,nan,143.892,nan,nan,31.0605,23.6734,10.8859
637.1844,17.5,17.1394,nan,nan,137.119,nan,nan,36.4526,25.1339,11.4579
637.3368,17.5,17.0541,nan,nan,130.3459,nan,nan,41.8447,26.5944,12.0298
637.4892,17.5,16.9688,nan,nan,123.5729,nan,nan,47.2368,28.055,12.6017
637.6416,17.5,16.8836,nan,nan,129.4128,nan,nan,52.6965,30.0156,13.3985
637.794,17.5,16.7983,nan,nan,136.2147,nan,nan,58.1614,32.0143,14.2124
637.9464,17.5,16.713,nan,nan,143.0166,nan,nan,63.6263,34.0131,15.0263
638.0988,17.5,16.6721,nan,nan,143.7801,nan,nan,67.9374,35.546,16.074
638.2512,17.5,16.6552,nan,nan,141.2677,nan,nan,71.6226,36.8262,17.2484
638.4036,17.5,16.6383,nan,nan,138.7553,nan,nan,75.3078,38.1064,18.4228
638.556,17.5,16.6314,nan,nan,135.999,nan,nan,77.5404,39.1564,19.3817
638.7084,17.5,16.6418,nan,nan,132.823,nan,nan,77.2725,39.8101,19.9698
638.8608,17.5,16.6522,nan,nan,129.6469,nan,nan,77.0045,40.4639,20.5578
639.0132,17.5,16.6626,nan,nan,126.8284,nan,nan,76.7467,41.0879,21.1413
639.1656,17.5,16.673,nan,nan,127.7809,nan,nan,76.5955,41.3987,21.6759
639.318,17.5,16.6834,nan,nan,128.7333,nan,nan,76.4442,41.7095,22.2106
639.4704,17.5,16.6938,nan,nan,129.6858,nan,nan,76.2929,42.0204,22.7452
639.6228,17.5,16.7042,nan,nan,129.2625,nan,nan,76.363,42.2084,22.9142
639.7752,17.5,16.7146,nan,nan,128.5076,nan,nan,76.4864,42.3669,22.995
639.9276,17.5,16.7251,nan,nan,127.7527,nan,nan,76.6098,42.5254,23.0758
640.08,17.5,16.7355,nan,nan,127.306,nan,nan,77.0666,42.7011,23.1901
640.2324,17.5,16.7459,nan,nan,127.1383,nan,nan,77.8251,42.8925,23.3346
640.3848,17.5,16.7563,nan,nan,126.9706,nan,nan,78.5836,43.0838,23.4791
640.5372,17.5,16.7667,nan,nan,126.782,nan,nan,79.3569,43.2667,23.6254
640.6896,17.5,16.7771,nan,nan,126.529,nan,nan,80.1756,43.4237,23.7772
640.842,17.5,16.7875,nan,nan,126.276,nan,nan,80.9944,43.5806,23.9289
640.9944,17.5,16.7979,nan,nan,126.023,nan,nan,81.8132,43.7375,24.0806
641.1468,17.5,16.8083,nan,nan,125.501,nan,nan,83.1966,43.8018,24.2335
641.2992,17.5,16.8187,nan,nan,124.9687,nan,nan,84.6015,43.8626,24.3865
641.4516,17.5,16.8291,nan,nan,124.4363,nan,nan,86.0065,43.9233,24.5395
641.604,17.5,16.8395,nan,nan,124.0237,nan,nan,87.1581,43.9566,24.6524
641.7564,17.5,16.8499,nan,nan,123.6668,nan,nan,88.1918,43.9771,24.7468
641.9088,17.5,16.8603,nan,nan,123.31,nan,nan,89.2255,43.9976,24.8412
642.0612,17.5,16.8707,nan,nan,123.0874,nan,nan,89.8462,44.0099,24.9174
642.2136,17.5,16.8812,nan,nan,123.0651,nan,nan,89.8514,44.0099,24.9665
642.366,17.5,16.8916,nan,nan,123.0427,nan,nan,89.8567,44.0099,25.0156
642.5184,17.5,16.8952,nan,nan,123.205,nan,nan,89.9616,44.0099,25.0672
642.6708,17.5,16.85,nan,nan,124.7116,nan,nan,90.7928,44.0099,25.1377
642.8232,17.5,16.8047,nan,nan,126.2182,nan,nan,91.624,44.0099,25.2082
642.9756,17.5,16.7594,nan,nan,127.7248,nan,nan,92.4552,44.0099,25.2786
643.128,17.5,16.7458,nan,nan,127.4369,nan,nan,92.1104,43.9894,25.1283
643.2804,17.5,16.7382,nan,nan,126.8069,nan,nan,91.5414,43.965,24.9358
643.4328,17.5,16.7307,nan,nan,126.177,nan,nan,90.9725,43.9407,24.7433
643.5852,17.5,16.7231,nan,nan,125.787,nan,nan,90.9235,43.9299,24.6298
643.7376,17.5,16.7155,nan,nan,125.5864,nan,nan,91.2845,43.9299,24.5784
643.89,17.5,16.708,nan,nan,125.3857,nan,nan,91.6456,43.9299,24.5271
644.0424,17.5,16.7004,nan,nan,126.0269,nan,nan,91.4682,43.9265,24.4756
644.1948,17.5,16.6928,nan,nan,128.852,nan,nan,89.8935,43.9143,24.4237
644.3472,17.5,16.6852,nan,nan,131.6772,nan,nan,88.3188,43.9021,24.3719
644.4996,17.5,16.6777,nan,nan,134.5024,nan,nan,86.7441,43.8899,24.3201
644.652,17.5,16.6701,nan,nan,135.3462,nan,nan,89.0728,43.8678,24.4228
644.8044,17.5,16.6625,nan,nan,136.1847,nan,nan,91.4117,43.8456,24.526
644.9568,17.5,16.6549,nan,nan,137.0233,nan,nan,93.7506,43.8234,24.6292
645.1092,17.5,16.6535,nan,nan,138.5457,nan,nan,95.4461,43.8068,24.6604
645.2616,17.5,16.6545,nan,nan,140.3386,nan,nan,96.8871,43.7924,24.6631
645.414,17.5,16.6554,nan,nan,142.1315,nan,nan,98.328,43.778,24.6658
645.5664,17.5,16.6605,nan,nan,143.0917,nan,nan,98.8851,43.771,24.6496
645.7188,17.5,16.6708,nan,nan,142.9736,nan,nan,98.2973,43.7736,24.6089
645.8712,17.5,16.6812,nan,nan,142.8554,nan,nan,97.7096,43.7762,24.5682
646.0236,17.5,16.6915,nan,nan,142.5105,nan,nan,96.8303,43.7799,24.5264
646.176,17.5,16.7018,nan,nan,140.9279,nan,nan,94.3601,43.7895,24.4779
646.3284,17.5,16.7122,nan,nan,139.3454,nan,nan,91.89,43.7991,24.4295
646.4808,17.5,16.7225,nan,nan,137.7628,nan,nan,89.4198,43.8087,24.3811
646.6332,17.5,16.7328,nan,nan,138.7748,nan,nan,88.7573,43.7993,24.395
646.7856,17.5,16.7432,nan,nan,140.1608,nan,nan,88.3553,43.7871,24.4178
646.938,17.5,16.7535,nan,nan,141.5469,nan,nan,87.9534,43.7749,24.4407
647.0904,17.5,16.7616,nan,nan,141.1378,nan,nan,88.7453,43.7699,24.4499
647.2428,17.5,16.7681,nan,nan,139.4976,nan,nan,90.3561,43.7699,24.4499
647.3952,17.5,16.7747,nan,nan,137.8574,nan,nan,91.9668,43.7699,24.4499
647.5476,17.5,16.7767,nan,nan,138.2639,nan,nan,93.3856,43.7699,24.4461
647.7,17.5,16.7689,nan,nan,143.1762,nan,nan,94.3815,43.7699,24.4339
647.8524,17.5,16.7611,nan,nan,148.0886,nan,nan,95.3774,43.7699,24.4217
648.0048,17.5,16.7533,nan,nan,152.7763,nan,nan,96.3294,43.7703,24.4114
648.1572,17.5,16.7455,nan,nan,150.5538,nan,nan,95.9336,43.7825,24.4594
648.3096,17.5,16.7377,nan,nan,148.3313,nan,nan,95.5377,43.7947,24.5074
648.462,17.5,16.7299,nan,nan,146.1087,nan,nan,95.1418,43.8069,24.5554
648.6144,17.5,16.7221,nan,nan,142.624,nan,nan,93.4963,43.8099,24.6234
648.7668,17.5,16.7143,nan,nan,138.7199,nan,nan,91.4357,43.8099,24.6981
648.9192,17.5,16.7065,nan,nan,134.8159,nan,nan,89.3752,43.8099,24.7728
649.0716,17.5,16.6987,nan,nan,133.742,nan,nan,88.9085,43.8099,24.8442
649.224,17.5,16.6908,nan,nan,135.862,nan,nan,90.2406,43.8099,24.912
649.3764,17.5,16.683,nan,nan,137.982,nan,nan,91.5727,43.8099,24.9798
649.5288,17.5,16.6753,nan,nan,139.3994,nan,nan,92.5933,43.8051,25.0242
649.6812,17.5,16.6679,nan,nan,137.8015,nan,nan,92.2768,43.7796,24.9678
649.8336,17.5,16.6604,nan,nan,136.2037,nan,nan,91.9604,43.7541,24.9115
649.986,17.5,16.653,nan,nan,134.6059,nan,nan,91.6439,43.7286,24.8552
650.1384,17.5,16.6577,nan,nan,132.7021,nan,nan,91.4342,43.6658,24.8819
650.2908,17.5,16.6636,nan,nan,130.7674,nan,nan,91.2353,43.5991,24.917
650.4432,17.5,16.6695,nan,nan,128.8327,nan,nan,91.0363,43.5324,24.9521
650.5956,17.5,16.6794,nan,nan,128.0218,nan,nan,92.507,43.4756,24.9548
650.748,17.5,16.6917,nan,nan,127.8785,nan,nan,94.9697,43.4246,24.9383
650.9004,17.5,16.704,nan,nan,127.7353,nan,nan,97.4324,43.3737,24.9219
651.0528,17.5,16.7185,nan,nan,127.5303,nan,nan,99.0175,43.3269,24.8948
651.2052,17.5,16.7371,nan,nan,127.2091,nan,nan,98.9472,43.2879,24.8478
651.3576,17.5,16.7556,nan,nan,126.8879,nan,nan,98.8769,43.249,24.8007
651.51,17.5,16.7742,nan,nan,126.5906,nan,nan,98.7094,43.2101,24.7577
651.6624,17.5,16.7928,nan,nan,126.6354,nan,nan,97.1596,43.1725,24.7712
651.8148,17.5,16.8114,nan,nan,126.6801,nan,nan,95.6098,43.1349,24.7848
651.9672,17.5,16.83,nan,nan,126.7249,nan,nan,94.06,43.0973,24.7983
652.1196,17.5,16.8118,nan,nan,126.8519,nan,nan,92.6611,43.0261,24.7554
652.272,17.5,16.7835,nan,nan,127.0014,nan,nan,91.3035,42.9456,24.697
652.4244,17.5,16.7552,nan,nan,127.1509,nan,nan,89.946,42.8652,24.6386
652.5768,17.5,16.7283,nan,nan,132.2035,nan,nan,88.4487,42.7436,24.6762
652.7292,17.5,16.7028,nan,nan,142.0824,nan,nan,86.8139,42.5815,24.8084
652.8816,17.5,16.6773,nan,nan,151.9614,nan,nan,85.1791,42.4193,24.9406
653.034,17.5,16.6644,nan,nan,160.2426,nan,nan,83.7842,42.2675,24.9511
653.1864,17.5,16.6953,nan,nan,162.9599,nan,nan,83.225,42.1513,24.5381
653.3388,17.5,16.7262,nan,nan,165.6773,nan,nan,82.6658,42.0352,24.125
653.4912,17.5,16.7572,nan,nan,168.3946,nan,nan,82.1065,41.9191,23.7119
653.6436,17.5,16.7881,nan,nan,168.8366,nan,nan,83.2931,41.7871,22.9669
